Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
11-nonadecenoic acid	C19H36O2	InChI=1S/C19H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h8-9H,2-7,10-18H2,1H3,(H,20,21)	JDPDAWHZOMLJCH-UHFFFAOYSA-N	NA											NA	NA	NA	NA
Ascorbic acid	C6H8O6	InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2/t2-,5+/m0/s1	CIWBSHSKHKDKBQ-JLAZNSOCSA-N	[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO	CHEBI:29073	C00072;C01041		HMDB0000044;HMDB00044			Q199678	54670067		10189562	NA	NA	NA	NA
Pentadecanoic acid	C15H30O2	InChI=1S/C15H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h2-14H2,1H3,(H,16,17)	WQEPLUUGTLDZJY-UHFFFAOYSA-N	CCCCCCCCCCCCCCC(O)=O	CHEBI:42504	C16537		HMDB00826;HMDB0000826	LMFA01010015		Q418951	13849		13249	NA	NA	NA	NA
3-hydroxybenzoic acid	C7H6O3	InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)	IJFXRHURBJZNAO-UHFFFAOYSA-N	OC(=O)c1cccc(O)c1	CHEBI:30764	C00587		HMDB0002466;HMDB02466			Q2823216	7420		7142	NA	NA	NA	NA
Myoinositol	C6H12O6	InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H	CDAISMWEOUEBRE-UHFFFAOYSA-N	OC1C(O)C(O)C(O)C(O)C1O	CHEBI:24848	C06153					Q407997	892		868	NA	NA	NA	NA
Threonic acid	C4H8O5	InChI=1S/C4H8O5/c5-1-2(6)3(7)4(8)9/h2-3,5-7H,1H2,(H,8,9)	JPIJQSOTBSSVTP-UHFFFAOYSA-N	OCC(O)C(O)C(O)=O	CHEBI:49060	C01620			LMFA01050097		Q27121461	439535		388628	NA	NA	NA	NA
N-Acetyl-D-glucosamine	C8H15NO6	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)	OVRNDRQMDRJTHS-UHFFFAOYSA-N	CC(=O)NC1C(O)OC(CO)C(O)C1O	CHEBI:7203	C02711					Q27107455	899		21232697;21238766;875;21234076;21233902;21233903	NA	NA	NA	NA
Citric acid	C6H8O7	InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)	KRKNYBCHXYNGOX-UHFFFAOYSA-N	OC(=O)CC(O)(CC(O)=O)C(O)=O	CHEBI:30769	C00158		HMDB00094;HMDB0000094			Q159683	311		305	NA	NA	NA	NA
beta-Alanine	C3H7NO2	InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)	UCMIRNVEIXFBKS-UHFFFAOYSA-N	NCCC(O)=O	CHEBI:16958;CHEBI:57966	C00099		HMDB0000056;HMDB00056			Q310919	239		234	NA	NA	NA	NA
Glucopyranose (ambiguous)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2-O-Glycerol-alfa-galactopyranoside	C9H18O8	InChI=1S/C9H18O8/c10-1-4(2-11)16-9-8(15)7(14)6(13)5(3-12)17-9/h4-15H,1-3H2/t5-,6+,7+,8-,9+/m1/s1	AQTKXCPRNZDOJU-NXRLNHOXSA-N	O(C(CO)CO)[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO	CHEBI:111508						Q27191225	9816473		7992223	NA	NA	NA	NA
11,14 Eicosadienoic acid	C20H36O2	InChI=1S/C20H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10H,2-5,8,11-19H2,1H3,(H,21,22)/b7-6+,10-9+	XSXIVVZCUAHUJO-AVQMFFATSA-N	CCCCC\C=C/C\C=C/CCCCCCCCCC(O)=O					LMFA01030130		Q28093590				NA	NA	NA	NA
levoglucosan	C6H10O5	InChI=1S/C6H10O5/c7-3-2-1-10-6(11-2)5(9)4(3)8/h2-9H,1H2/t2-,3-,4+,5-,6-/m1/s1	TWNIBLMWSKIRAT-VFUOTHLCSA-N	O[C@@H]1[C@H]2CO[C@H](O2)[C@H](O)[C@H]1O	CHEBI:30997			HMDB0000640;HMDB00640			Q6535767	2724705		9587432	NA	NA	NA	NA
Aminomalonic acid	C3H5NO4	InChI=1S/C3H5NO4/c4-1(2(5)6)3(7)8/h1H,4H2,(H,5,6)(H,7,8)	JINBYESILADKFW-UHFFFAOYSA-N	NC(C(O)=O)C(O)=O	CHEBI:17475	C00872		HMDB0001147;HMDB01147			Q27093312	100714		90998	NA	NA	NA	NA
Galactofuranose	C6H12O6	InChI=1S/C6H12O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2-11H,1H2/t2-,3-,4-,5+,6?/m1/s1	AVVWPBAENSWJCB-RSVSWTKNSA-N	NA											NA	NA	NA	NA
Myristoleic acid	C14H26O2	InChI=1S/C14H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h5-6H,2-4,7-13H2,1H3,(H,15,16)/b6-5-	YWWVWXASSLXJHU-WAYWQWQTSA-N	CCCC\C=C/CCCCCCCC(O)=O	CHEBI:27781	C08322		HMDB02000;HMDB0002000				5281119		4444564	NA	NA	NA	NA
Dehydroascorbic acid	C6H6O6	InChI=1S/C6H6O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-8H,1H2/t2-,5+/m0/s1	SBJKKFFYIZUCET-JLAZNSOCSA-N	[H][C@@]1(OC(=O)C(=O)C1=O)[C@@H](O)CO	CHEBI:27956	C00425;C05422		HMDB01264			Q3116723	440667		389547	NA	NA	NA	NA
Maltotriose	C18H32O16	InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2/t4-,5-,6-,7-,8+,9-,10-,11-,12-,13-,14-,15-,16?,17-,18-/m1/s1	FYGDTMLNYKFZSV-DZOUCCHMSA-N	OC[C@@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C=O	CHEBI:140999;CHEBI:27931	C01835		HMDB01262;HMDB0001262			Q74418020	439586		388669	NA	NA	NA	NA
Dopamine	C8H11NO2	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	VYFYYTLLBUKUHU-UHFFFAOYSA-N	NCCc1ccc(O)c(O)c1	CHEBI:18243	C03758		HMDB00073;HMDB0000073			Q170304	681		661	NA	NA	NA	NA
Erythronic acid	C4H8O5	InChI=1S/C4H8O5/c5-1-2(6)3(7)4(8)9/h2-3,5-7H,1H2,(H,8,9)/t2-,3-/m1/s1	JPIJQSOTBSSVTP-PWNYCUMCSA-N	OC[C@@H](O)[C@@H](O)C(O)=O	CHEBI:37655			HMDB00613;HMDB0000613			Q27117218	2781043		2061231	NA	NA	NA	NA
Glucuronic acid-6-p	C21H18O11	InChI=1S/C21H18O11/c22-9-6-10(8-4-2-1-3-5-8)30-11-7-12(14(23)15(24)13(9)11)31-21-18(27)16(25)17(26)19(32-21)20(28)29/h1-7,16-19,21,23-27H,(H,28,29)/t16-,17-,18+,19-,21+/m0/s1	IKIIZLYTISPENI-ZFORQUDYSA-N	NA	CHEBI:2981	C10025		HMDB41832	LMPK12111081		Q2879368	64982		58507	NA	NA	NA	NA
N-Acetylglucosylamine	C8H15NO6	InChI=1S/C8H15NO6/c1-3(11)9-8-7(14)6(13)5(12)4(2-10)15-8/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6+,7-,8?/m1/s1	IBONACLSSOLHFU-KEWYIRBNSA-N	NA											NA	NA	NA	NA
O-phosphoethanolamine	C2H8NO4P	InChI=1S/C2H8NO4P/c3-1-2-7-8(4,5)6/h1-3H2,(H2,4,5,6)	SUHOOTKUPISOBE-UHFFFAOYSA-N	NCCOP(O)(O)=O	CHEBI:17553	C00346		HMDB0000224;HMDB00224			Q418826	1015		990	NA	NA	NA	NA
3-Hydroxybutyric acid	C4H8O3	InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)	WHBMMWSBFZVSSR-UHFFFAOYSA-N	CC(O)CC(O)=O	CHEBI:20067	C01089		HMDB0000357;HMDB00357				441		428	NA	NA	NA	NA
3-desoxy-pentitol	C36H50N2O11S2	InChI=1S/C36H50N2O11S2/c1-22(17-28-19-30(49-27(6)41)36(45,21-47-28)15-12-13-23(2)24(3)48-26(5)40)18-32(43)46-16-11-9-7-8-10-14-31(42)37-33-34-29(20-50-51-34)38(25(4)39)35(33)44/h12-13,18,20,23-24,28,30,45H,7-11,14-17,19,21H2,1-6H3,(H,37,42)/b13-12+,22-18+	YNKQQUKVAYCQHD-CIPZEEGYSA-N	NA											NA	NA	NA	NA
6-heptadecenoic acid	C17H32O2	InChI=1S/C17H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h11-12H,2-10,13-16H2,1H3,(H,18,19)	VQEVXOWSSYAKJT-UHFFFAOYSA-N	NA											NA	NA	NA	NA
Sorbitol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1-Methyl-beta-D-galactopyranoside	C7H14O6	InChI=1S/C7H14O6/c1-12-7-6(11)5(10)4(9)3(2-8)13-7/h3-11H,2H2,1H3/t3-,4+,5+,6-,7-/m1/s1	HOVAGTYPODGVJG-VOQCIKJUSA-N	NA	CHEBI:17540	C03619					Q27094900	94214		85024	NA	NA	NA	NA
