Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
ascr#11	C10H18O6	InChI=1S/C10H18O6/c1-5(3-9(13)14)15-10-8(12)4-7(11)6(2)16-10/h5-8,10-12H,3-4H2,1-2H3,(H,13,14)/t5-,6+,7-,8-,10-/m1/s1	VQZVOFZWXBQLCG-MGPZHUSASA-N	C[C@H](CC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78743				LMFA13040039		Q27147937	86289642		31150592	NA	NA	NA	NA
Sepiapterin	C9H11N5O3	InChI=1S/C9H11N5O3/c1-3(15)6(16)4-2-11-7-5(12-4)8(17)14-9(10)13-7/h3,15H,2H2,1H3,(H4,10,11,13,14,17)	VPVOXUSPXFPWBN-UHFFFAOYSA-N	CC(O)C(=O)C1=Nc2c(NC1)nc(N)[nH]c2=O											NA	NA	NA	NA
N'-Formylkynurenine	C11H12N2O4	InChI=1S/C11H12N2O4/c12-8(11(16)17)5-10(15)7-3-1-2-4-9(7)13-6-14/h1-4,6,8H,5,12H2,(H,13,14)(H,16,17)	BYHJHXPTQMMKCA-UHFFFAOYSA-N	[H]C(=O)Nc1ccccc1C(=O)CC(N)C(O)=O	CHEBI:18377	C02406		HMDB0001200;HMDB01200				910		886	NA	NA	NA	NA
Inositol cyclic phosphate	C6H11O8P	InChI=1S/C6H11O8P/c7-1-2(8)4(10)6-5(3(1)9)13-15(11,12)14-6/h1-10H,(H,11,12)/t1-,2-,3+,4+,5-,6+/m0/s1	SXHMVNXROAUURW-FTYOSCRSSA-N	O[C@H]1[C@H](O)[C@@H](O)[C@H]2OP(O)(=O)O[C@H]2[C@@H]1O	CHEBI:18426	C04299		HMDB0001125;HMDB01125			Q27103070	122331		109081	NA	NA	NA	NA
Fucose 1-phosphate	C6H13O8P	InChI=1S/C6H13O8P/c1-2-3(7)4(8)5(9)6(13-2)14-15(10,11)12/h2-9H,1H3,(H2,10,11,12)/t2-,3+,4+,5-,6?/m0/s1	PTVXQARCLQPGIR-DHVFOXMCSA-N	C[C@@H]1OC(OP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H]1O	CHEBI:28319	C02985		HMDB0001265;HMDB01265			Q27103634	439871		388911	NA	NA	NA	NA
Isopentenyl pyrophosphate	C5H12O7P2	InChI=1S/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h1,3-4H2,2H3,(H,9,10)(H2,6,7,8)	NUHSROFQTUXZQQ-UHFFFAOYSA-N	CC(=C)CCOP(O)(=O)OP(O)(O)=O	CHEBI:16584	C00129		HMDB0001347;HMDB01347	LMPR01010008		Q417403	1195		1158	NA	NA	NA	NA
Cytidine	C9H13N3O5	InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1	UHDGCWIWMRVCDJ-XVFCMESISA-N	Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	CHEBI:28680;CHEBI:17562	C02961;C00475		HMDB0000089;HMDB00089			Q422538	6253;6175		6017;5940	NA	NA	NA	NA
Uridine	C9H12N2O6	InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1	DRTQHJPVMGBUCF-XVFCMESISA-N	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	CHEBI:16704	C00299		HMDB00296;HMDB0000296			Q422573	6029		5807	NA	NA	NA	NA
Biotin	C10H16N2O3S	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2	CHEBI:15956	C00120		HMDB00030;HMDB0000030			Q181354	171548		149962	NA	NA	NA	NA
Pyridoxal 5'-phosphate	C8H10NO6P	InChI=1S/C8H10NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14/h2-3,11H,4H2,1H3,(H2,12,13,14)	NGVDGCNFYWLIFO-UHFFFAOYSA-N	[H]C(=O)c1c(COP(O)(O)=O)cnc(C)c1O	CHEBI:18405	C00018		HMDB01491;HMDB0001491			Q418957	1051		1022	NA	NA	NA	NA
Prenyl glucoside	C11H20O6	InChI=1S/C11H20O6/c1-6(2)3-4-16-11-10(15)9(14)8(13)7(5-12)17-11/h3,7-15H,4-5H2,1-2H3	GQJQCKUJCHMTNF-UHFFFAOYSA-N	CC(=CCOC1C(C(C(C(O1)CO)O)O)O)C		C09808		HMDB31876;HMDB0031876				14239303			NA	NA	NA	NA
Isopropyl citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nebularine	C10H12N4O4	InChI=1S/C10H12N4O4/c15-2-6-7(16)8(17)10(18-6)14-4-13-5-1-11-3-12-9(5)14/h1,3-4,6-8,10,15-17H,2H2/t6-,7-,8-,10-/m1/s1	MRWXACSTFXYYMV-FDDDBJFASA-N	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2cncnc12	CHEBI:18255	C15586		HMDB29956			Q3874106	68368		61656	NA	NA	NA	NA
Galactosylglycerol	C9H18O8	InChI=1S/C9H18O8/c10-1-4(12)3-16-9-8(15)7(14)6(13)5(2-11)17-9/h4-15H,1-3H2/t4-,5-,6+,7+,8-,9-/m1/s1	NHJUPBDCSOGIKX-NTXXKDEISA-N	[H][C@@](O)(CO)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	CHEBI:15754	C05401					Q27098216	16048618		10263569	NA	NA	NA	NA
alpha-D-glucosamine 6-phosphate	C6H14NO8P	InChI=1S/C6H14NO8P/c7-3-5(9)4(8)2(15-6(3)10)1-14-16(11,12)13/h2-6,8-10H,1,7H2,(H2,11,12,13)/t2-,3-,4-,5-,6+/m1/s1	XHMJOUIAFHJHBW-UKFBFLRUSA-N	N[C@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O	CHEBI:15873	C00352		HMDB0001254;HMDB01254			Q55168356	439217		388356	NA	NA	NA	NA
Fructose 6-phosphate	C6H13O9P	InChI=1S/C6H13O9P/c7-2-6(10)5(9)4(8)3(15-6)1-14-16(11,12)13/h3-5,7-10H,1-2H2,(H2,11,12,13)/t3-,4-,5+,6?/m1/s1	BGWGXPAPYGQALX-VRPWFDPXSA-N	OCC1(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O	CHEBI:61553	C00085					Q412043	439160		388306	NA	NA	NA	NA
Ifosfamide	C7H15Cl2N2O2P	InChI=1S/C7H15Cl2N2O2P/c8-2-4-10-14(12)11(6-3-9)5-1-7-13-14/h1-7H2,(H,10,12)	HOMGKSMUEGBAAB-UHFFFAOYSA-N	OCC1(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O	CHEBI:5864	C07047		HMDB0015312;HMDB15312			Q418560	3690		3562	NA	NA	NA	NA
Imidazoleacetic acid riboside	C10H14N2O6	InChI=1S/C10H14N2O6/c13-3-6-8(16)9(17)10(18-6)12-2-5(11-4-12)1-7(14)15/h2,4,6,8-10,13,16-17H,1,3H2,(H,14,15)/t6-,8-,9-,10-/m1/s1	AHPWEWASPTZMEK-PEBGCTIMSA-N	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC(CC(O)=O)=C1	CHEBI:141	C05131		HMDB02331;HMDB0002331			Q27105255	440569		389469	NA	NA	NA	NA
Lotaustralin	C11H19NO6	InChI=1S/C11H19NO6/c1-3-11(2,5-12)18-10-9(16)8(15)7(14)6(4-13)17-10/h6-10,13-16H,3-4H2,1-2H3/t6-,7-,8+,9-,10+,11-/m1/s1	WEWBWVMTOYUPHH-QHAQEBJBSA-N	CC[C@@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C#N	CHEBI:6542	C08334					Q905492	441467		390193	NA	NA	NA	NA
N-Acetylcystathionine	C9H16N2O5S	InChI=1S/C9H16N2O5S/c1-5(12)11-7(9(15)16)4-17-3-2-6(10)8(13)14/h6-7H,2-4,10H2,1H3,(H,11,12)(H,13,14)(H,15,16)/t6-,7?/m0/s1	QWACVTVBTRSCRL-PKPIPKONSA-N	S(CC[C@H](N)C(O)=O)CC(NC(=O)C)C(O)=O	CHEBI:88610			HMDB02381;HMDB0002381			Q27160500	152314		134252	NA	NA	NA	NA
Phaseolic acid	C13H12O8	InChI=1S/C13H12O8/c14-8-3-1-7(5-9(8)15)2-4-12(18)21-10(13(19)20)6-11(16)17/h1-5,10,14-15H,6H2,(H,16,17)(H,19,20)/b4-2+/t10-/m0/s1	PMKQSEYPLQIEAY-YWNRKNDBSA-N	OC(=O)C[C@H](OC(=O)\C=C\c1ccc(O)c(O)c1)C(O)=O	CHEBI:8043	C10483					Q27107654	5281786		4445099	NA	NA	NA	NA
Ilicifolinoside A	C11H20O7	InChI=1S/C11H20O7/c1-6(2-3-12)5-17-11-10(16)9(15)8(14)7(4-13)18-11/h2,7-16H,3-5H2,1H3/b6-2	CCMAOVDWTXGECN-KXFIGUGUSA-N	C\C(COC1OC(CO)C(O)C(O)C1O)=C\CO				HMDB41186;HMDB0041186							NA	NA	NA	NA
3-Deoxy-D-glycero-D-galacto-2-nonulosonic acid	C9H16O9	InChI=1S/C9H16O9/c10-2-5(13)7(15)8(16)6(14)3(11)1-4(12)9(17)18/h3,5-8,10-11,13-16H,1-2H2,(H,17,18)/t3-,5-,6+,7+,8+/m0/s1	FQHUAUMYHAJTDH-IMSDGWMTSA-N	C([C@@H]([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O)C(=O)C(=O)O				HMDB0000425;HMDB00425			Q76512251	22833524		17215951	NA	NA	NA	NA
Adenosine	C10H13N5O4	InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1	OIRDTQYFTABQOQ-KQYNXXCUSA-N	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	CHEBI:16335	C00212		HMDB00050;HMDB0000050			Q190012	60961		54923	NA	NA	NA	NA
Alpha-N-Phenylacetyl-L-glutamine	C13H16N2O4	InChI=1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1	JFLIEFSWGNOPJJ-JTQLQIEISA-N	NC(=O)CC[C@H](NC(=O)Cc1ccccc1)C(O)=O	CHEBI:17884	C04148		HMDB06344;HMDB0006344			Q7181415	92258		83292	NA	NA	NA	NA
Inosine	C10H12N4O5	InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1/s1	UGQMRVRMYYASKQ-KQYNXXCUSA-N	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12	CHEBI:17596	C00294		HMDB00195;HMDB0000195			Q422564	6021		5799	NA	NA	NA	NA
Pyridine N-oxide glucuronide	C11H14NO7	InChI=1S/C11H13NO7/c13-6-7(14)9(10(16)17)18-11(8(6)15)19-12-4-2-1-3-5-12/h1-9,11,13-15H/p+1/t6-,7-,8+,9-,11-/m1/s1	KITHDEVLYXWSPB-ZBGLXGBJSA-O	O[C@H]1[C@H](O)[C@@H](O[N+]2=CC=CC=C2)O[C@H]([C@@H]1O)C(O)=O				HMDB0061177;HMDB61177							NA	NA	NA	NA
Gamma Glutamylglutamic acid	C10H16N2O7	InChI=1S/C10H16N2O7/c11-5(9(16)17)1-3-7(13)12-6(10(18)19)2-4-8(14)15/h5-6H,1-4,11H2,(H,12,13)(H,14,15)(H,16,17)(H,18,19)/t5-,6-/m0/s1	OWQDWQKWSLFFFR-WDSKDSINSA-N	N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O	CHEBI:73705	C05282		HMDB0011737;HMDB11737			Q27143983	92865		83831	NA	NA	NA	NA
Sarmentosin	C11H17NO7	InChI=1S/C11H17NO7/c12-3-6(4-13)1-2-18-11-10(17)9(16)8(15)7(5-14)19-11/h1,7-11,13-17H,2,4-5H2/b6-1+/t7-,8-,9+,10-,11-/m1/s1	FWAYDNJCBHNWQD-JBWLPIRVSA-N	OC[C@H]1O[C@@H](OC\C=C(\CO)C#N)[C@H](O)[C@@H](O)[C@@H]1O	CHEBI:9033	C08340					Q27108224	5281123		4444567	NA	NA	NA	NA
L-saccharopine	C11H20N2O6	InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1	ZDGJAHTZVHVLOT-YUMQZZPRSA-N	N[C@@H](CCCCN[C@@H](CCC(O)=O)C(O)=O)C(O)=O	CHEBI:16927	C00449		HMDB0000279;HMDB00279			Q3132238	160556		141086	NA	NA	NA	NA
ascr#7	C13H22O6	InChI=1S/C13H22O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h4,6,8-11,13-15H,3,5,7H2,1-2H3,(H,16,17)/b6-4+/t8-,9+,10-,11-,13-/m1/s1	GGHOMCWJOMBZEK-LHYQPRBASA-N	C[C@H](CC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78830				LMFA13040006		Q27147981	86289656		31150600	NA	NA	NA	NA
N-gamma-L-Glutamyl-L-methionine	C10H18N2O5S	InChI=1S/C10H18N2O5S/c1-18-5-4-7(10(16)17)12-8(13)3-2-6(11)9(14)15/h6-7H,2-5,11H2,1H3,(H,12,13)(H,14,15)(H,16,17)/t6-,7-/m0/s1	RQNSKRXMANOPQY-BQBZGAKWSA-N	CSCC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O	CHEBI:82965			HMDB29155;HMDB34367;HMDB0034367			Q63399363	7009567		34448636;5373147	NA	NA	NA	NA
Pantetheine	C11H22N2O4S	InChI=1S/C11H22N2O4S/c1-11(2,7-14)9(16)10(17)13-4-3-8(15)12-5-6-18/h9,14,16,18H,3-7H2,1-2H3,(H,12,15)(H,13,17)/t9-/m0/s1	ZNXZGRMVNNHPCA-VIFPVBQESA-N	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS	CHEBI:16753	C00831		HMDB03426			Q192437	439322		388453	NA	NA	NA	NA
ascr#1	InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1	KBTQMAFDKPKMEJ-UYNYGYNWSA-N	C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78786											NA	NA	NA	NA
Guanosine	C10H13N5O5	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)/t3-,5-,6-,9-/m1/s1	NYHBQMYGNKIUIF-UUOKFMHZSA-N	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1	CHEBI:16750	C00387		HMDB0000133;HMDB00133			Q422462	6802		6544	NA	NA	NA	NA
1-Methylinosine	C11H14N4O5	InChI=1S/C11H14N4O5/c1-14-3-13-9-6(10(14)19)12-4-15(9)11-8(18)7(17)5(2-16)20-11/h3-5,7-8,11,16-18H,2H2,1H3/t5-,7-,8-,11-/m1/s1	WJNGQIYEQLPJMN-IOSLPCCCSA-N	Cn1cnc2n(cnc2c1=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	CHEBI:19065			HMDB0002721;HMDB02721			Q27109107	65095		58605	NA	NA	NA	NA
Xanthosine	C10H12N4O6	InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)/t3-,5-,6-,9-/m1/s1	UBORTCNDUKBEOP-UUOKFMHZSA-N	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c1[nH]c(=O)[nH]c2=O	CHEBI:18107	C01762		HMDB0000299;HMDB00299			Q408788	64959		58484	NA	NA	NA	NA
4-Hydroxyphenylacetylglutamine	C13H15NO6	InChI=1S/C13H15NO6/c15-9-3-1-8(2-4-9)7-11(16)14-10(13(19)20)5-6-12(17)18/h1-4,10,15H,5-7H2,(H,14,16)(H,17,18)(H,19,20)	CYRKYXZJUIBBJX-UHFFFAOYSA-N	OC(=O)CCC(NC(=O)Cc1ccc(O)cc1)C(O)=O	CHEBI:28036						Q27103466	440731		389603	NA	NA	NA	NA
Ophthalmic acid	C11H19N3O6	InChI=1S/C11H19N3O6/c1-2-7(10(18)13-5-9(16)17)14-8(15)4-3-6(12)11(19)20/h6-7H,2-5,12H2,1H3,(H,13,18)(H,14,15)(H,16,17)(H,19,20)/t6-,7-/m0/s1	JCMUOFQHZLPHQP-BQBZGAKWSA-N	CC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O	CHEBI:84058	C21016		HMDB05765;HMDB0005765			Q7098084	7018721		5381695	NA	NA	NA	NA
5'-S-methyl-5'-thioadenosine	C11H15N5O3S	InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1	WUUGFSXJNOTRMR-IOSLPCCCSA-N	CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12	CHEBI:17509	C00170		HMDB01173;HMDB0001173			Q3599216	439176		388321	NA	NA	NA	NA
1-Methylguanosine	C11H15N5O5	InChI=1S/C11H15N5O5/c1-15-9(20)5-8(14-11(15)12)16(3-13-5)10-7(19)6(18)4(2-17)21-10/h3-4,6-7,10,17-19H,2H2,1H3,(H2,12,14)/t4-,6-,7-,10-/m1/s1	UTAIYTHAJQNQDW-KQYNXXCUSA-N	Cn1c(N)nc2n(cnc2c1=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	CHEBI:19062	C04545		HMDB0001563;HMDB01563			Q27109106	96373		86996	NA	NA	NA	NA
Prunasin	C14H17NO6	InChI=1S/C14H17NO6/c15-6-9(8-4-2-1-3-5-8)20-14-13(19)12(18)11(17)10(7-16)21-14/h1-5,9-14,16-19H,7H2/t9?,10-,11-,12+,13-,14-/m1/s1	ZKSZEJFBGODIJW-MXNNCRBYSA-N	OC[C@H]1O[C@@H](OC(C#N)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O	CHEBI:25150			HMDB0035022;HMDB35022			Q27893921	120639		107701	NA	NA	NA	NA
Isoleucyl-Tyrosine	C15H22N2O4	InChI=1S/C15H22N2O4/c1-3-9(2)13(16)14(19)17-12(15(20)21)8-10-4-6-11(18)7-5-10/h4-7,9,12-13,18H,3,8,16H2,1-2H3,(H,17,19)(H,20,21)/t9-,12-,13-/m0/s1	MUFXDFWAJSPHIQ-XDTLVQLUSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O	CHEBI:74326			HMDB28919			Q27144616	7408195		5730945	NA	NA	NA	NA
beta-D-3-Ribofuranosyluric acid	C10H12N4O7	InChI=1S/C10H12N4O7/c15-1-2-4(16)5(17)8(21-2)14-6-3(11-9(19)12-6)7(18)13-10(14)20/h2,4-5,8,15-17H,1H2,(H2,11,12,19)(H,13,18,20)	MFGPUMDDJCTHOI-UHFFFAOYSA-N	OCC1OC(C(O)C1O)N1C2=C(N=C(O)N2)C(O)=NC1=O	CHEBI:50547	C05513		HMDB0029920;HMDB29920							NA	NA	NA	NA
beta-D-Glucopyranosyl anthranilate	C13H17NO7	InChI=1S/C13H17NO7/c14-7-4-2-1-3-6(7)12(19)21-13-11(18)10(17)9(16)8(5-15)20-13/h1-4,8-11,13,15-18H,5,14H2	GTQKOJVFDJDUGN-UHFFFAOYSA-N	NC1=CC=CC=C1C(=O)OC1OC(CO)C(O)C(O)C1O				HMDB0041517;HMDB41517							NA	NA	NA	NA
Dimethyl fukiic acid	C13H16O8	InChI=1S/C13H16O8/c1-20-11(17)10(16)13(19,12(18)21-2)6-7-3-4-8(14)9(15)5-7/h3-5,10,14-16,19H,6H2,1-2H3	QHQANDJGWIVAAC-UHFFFAOYSA-N	COC(=O)C(O)C(O)(CC1=CC(O)=C(O)C=C1)C(=O)OC				HMDB29497;HMDB0029497							NA	NA	NA	NA
Cytidine 2',3'-cyclic phosphate	C9H12N3O7P	InChI=1S/C9H12N3O7P/c10-5-1-2-12(9(14)11-5)8-7-6(4(3-13)17-8)18-20(15,16)19-7/h1-2,4,6-8,13H,3H2,(H,15,16)(H2,10,11,14)/t4-,6-,7-,8-/m1/s1	NMPZCCZXCOMSDQ-XVFCMESISA-N	Nc1ccn([C@@H]2O[C@H](CO)[C@H]3OP(O)(=O)O[C@@H]23)c(=O)n1	CHEBI:27652	C02354		HMDB11691			Q27103243	68934		62159	NA	NA	NA	NA
Uridine 2',3'-cyclic phosphate	C9H11N2O8P	InChI=1S/C9H11N2O8P/c12-3-4-6-7(19-20(15,16)18-6)8(17-4)11-2-1-5(13)10-9(11)14/h1-2,4,6-8,12H,3H2,(H,15,16)(H,10,13,14)/t4-,6-,7-,8-/m1/s1	HWDMHJDYMFRXOX-XVFCMESISA-N	OC[C@H]1O[C@H]([C@@H]2OP(O)(=O)O[C@H]12)n1ccc(=O)[nH]c1=O	CHEBI:28637	C02355		HMDB0011640;HMDB11640			Q27103802	439715		388781	NA	NA	NA	NA
dCMP	C9H14N3O7P	InChI=1S/C9H14N3O7P/c10-7-1-2-12(9(14)11-7)8-3-5(13)6(19-8)4-18-20(15,16)17/h1-2,5-6,8,13H,3-4H2,(H2,10,11,14)(H2,15,16,17)/t5-,6+,8+/m0/s1	NCMVOABPESMRCP-SHYZEUOFSA-N	Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)c(=O)n1	CHEBI:15918	C00239		HMDB0001202;HMDB01202			Q2742455	13945		13343	NA	NA	NA	NA
Glutathione	C10H17N3O6S	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1	RWSXRVCMGQZWBV-WDSKDSINSA-N	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O	CHEBI:16856	C00051;C02471		HMDB0000125;HMDB00125			Q116907	124886		111188	NA	NA	NA	NA
Glycerol tributanoate	C15H26O6	InChI=1S/C15H26O6/c1-4-7-13(16)19-10-12(21-15(18)9-6-3)11-20-14(17)8-5-2/h12H,4-11H2,1-3H3	UYXTWWCETRIEDR-UHFFFAOYSA-N	CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC	CHEBI:35020	C13870		HMDB31094;HMDB0031094			Q4116129	6050		13849665	NA	NA	NA	NA
ascr#10	C15H28O6	InChI=1S/C15H28O6/c1-10(7-5-3-4-6-8-14(18)19)20-15-13(17)9-12(16)11(2)21-15/h10-13,15-17H,3-9H2,1-2H3,(H,18,19)/t10-,11+,12-,13-,15-/m1/s1	MILZHQPVNOSJIP-WPLOAARJSA-N	C[C@H](CCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78838				LMFA13040008		Q27147989	86289662		31150603	NA	NA	NA	NA
N-(1-Deoxy-1-fructosyl)methionine	C11H21NO7S	InChI=1S/C11H21NO7S/c1-20-3-2-6(10(16)17)12-5-11(18)9(15)8(14)7(4-13)19-11/h6-9,12-15,18H,2-5H2,1H3,(H,16,17)/t6-,7+,8+,9-,11?/m0/s1	KEGDHFMPWJTRFP-ZVSNZSLMSA-N	CSCC[C@H](NCC1(O)O[C@H](CO)[C@@H](O)[C@@H]1O)C(O)=O				HMDB37841;HMDB0037841				10859892			NA	NA	NA	NA
Retinyl ester	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arachidonic acid	C20H32O2	InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-	YZXBAPSDXZZRGB-DOFZRALJSA-N	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O	CHEBI:15843	C00219		HMDB01043;HMDB60102;HMDB0060102;HMDB0001043	LMFA01030001		Q407699	444899		392692	NA	NA	NA	NA
N-Gluconyl ethanolamine phosphate	C8H18NO10P	InChI=1S/C8H18NO10P/c10-3-4(11)5(12)6(13)7(14)8(15)9-1-2-19-20(16,17)18/h4-7,10-14H,1-3H2,(H,9,15)(H2,16,17,18)/t4-,5+,6+,7-/m1/s1	JNXDTQSHHDGYGF-JRTVQGFMSA-N	OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)NCCOP(O)(O)=O				HMDB0032294;HMDB32294			Q27277915	71587802		21105909	NA	NA	NA	NA
cytidine 5'-monophosphate	C9H14N3O8P	InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H2,10,11,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1	IERHLVCPSMICTF-XVFCMESISA-N	Nc1ccn([C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)c(=O)n1	CHEBI:17361	C00055		HMDB00095;HMDB0000095			Q412622	6131		5901	NA	NA	NA	NA
TMP	C10H15N2O8P	InChI=1S/C10H15N2O8P/c1-5-3-12(10(15)11-9(5)14)8-2-6(13)7(20-8)4-19-21(16,17)18/h3,6-8,13H,2,4H2,1H3,(H,11,14,15)(H2,16,17,18)/t6-,7+,8+/m0/s1	GYOZYWVXFNDGLU-XLPZGREQSA-N	CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O	CHEBI:17013	C00364		HMDB0001227;HMDB01227			Q23905769	9700		9319	NA	NA	NA	NA
L-L-Homoglutathione	C11H19N3O6S	InChI=1S/C11H19N3O6S/c12-6(11(19)20)1-2-8(15)14-7(5-21)10(18)13-4-3-9(16)17/h6-7,21H,1-5,12H2,(H,13,18)(H,14,15)(H,16,17)(H,19,20)	HKBNQXMLSMKLJV-UHFFFAOYSA-N	NC(CC\C(O)=N\C(CS)C(\O)=N\CCC(O)=O)C(O)=O				HMDB29395;HMDB0029395				3375152		2620558	NA	NA	NA	NA
