Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
Glycocholic acid	C26H43NO6	InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1	RFDAIACWWDREDC-FRVQLJSFSA-N	C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	CHEBI:17687	C01921		HMDB00138	LMST05030001		Q2701638	10140		9734	NA	NA	NA	NA
Glycodeoxycholic acid	C26H43NO5	InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16-,17-,18+,19-,20+,21+,22+,25+,26-/m1/s1	WVULKSPCQVQLCU-BUXLTGKBSA-N	[H][C@]12CCC3C4CC[C@H]([C@H](C)CCC(=O)NCC(O)=O)[C@@]4(C)[C@@H](O)CC3[C@@]1(C)CC[C@@H](O)C2	CHEBI:27471	C05464		HMDB00631	LMST05030006		Q5572601	3035026		2299354	NA	NA	NA	NA
Glycyl-Alanine	C5H10N2O3	InChI=1S/C5H10N2O3/c1-3(5(9)10)7-4(8)2-6/h3H,2,6H2,1H3,(H,7,8)(H,9,10)/t3-/m0/s1	VPZXBVLAVMBEQI-VKHMYHEASA-N	C[C@H](NC(=O)CN)C(O)=O	CHEBI:73855						Q27144182	1551643		1267926	NA	NA	NA	NA
Glycyl-Glycine	C4H8N2O3	InChI=1S/C4H8N2O3/c5-1-3(7)6-2-4(8)9/h1-2,5H2,(H,6,7)(H,8,9)	YMAWOPBAYDPSLA-UHFFFAOYSA-N	NCC(=O)NCC(O)=O	CHEBI:356445;CHEBI:17201	C02037		HMDB0011733;HMDB11733			Q665455	11163		10690	NA	NA	NA	NA
Glycyl-Histidine	C8H12N4O3	InChI=1S/C8H12N4O3/c9-2-7(13)12-6(8(14)15)1-5-3-10-4-11-5/h3-4,6H,1-2,9H2,(H,10,11)(H,12,13)(H,14,15)/t6-/m0/s1	YIWFXZNIBQBFHR-LURJTMIESA-N	NCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O	CHEBI:73515			HMDB28843			Q27140597	7023107		5385970	NA	NA	NA	NA
Glycyl-Isoleucine	C8H16N2O3	InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,7-/m0/s1	KGVHCTWYMPWEGN-FSPLSTOPSA-N	CC[C@H](C)[C@H](NC(=O)CN)C(O)=O	CHEBI:73907			HMDB28844			Q27144233	88079		79464	NA	NA	NA	NA
Glycyl-L-Leucine	C8H16N2O3	InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	DKEXFJVMVGETOO-LURJTMIESA-N	CC(C)C[C@H](NC(=O)CN)C(O)=O	CHEBI:73514	C02155		HMDB00759;HMDB0000759			Q27140595	92843		83812	NA	NA	NA	NA
Glycyl-Methionine	C7H14N2O3S	InChI=1S/C7H14N2O3S/c1-13-3-2-5(7(11)12)9-6(10)4-8/h5H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t5-/m0/s1	PFMUCCYYAAFKTH-YFKPBYRVSA-N	CSCC[C@H](NC(=O)CN)C(O)=O	CHEBI:74120			HMDB28847			Q27144432	151282		133336	NA	NA	NA	NA
Glycyl-Phenylalanine	C11H14N2O3	InChI=1S/C11H14N2O3/c12-7-10(14)13-9(11(15)16)6-8-4-2-1-3-5-8/h1-5,9H,6-7,12H2,(H,13,14)(H,15,16)/t9-/m0/s1	JBCLFWXMTIKCCB-VIFPVBQESA-N	NCC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	CHEBI:73912			HMDB28848			Q27144236	92953		83909	NA	NA	NA	NA
Glycyl-Tryptophan	C13H15N3O3	InChI=1S/C13H15N3O3/c14-6-12(17)16-11(13(18)19)5-8-7-15-10-4-2-1-3-9(8)10/h1-4,7,11,15H,5-6,14H2,(H,16,17)(H,18,19)/t11-/m0/s1	AJHCSUXXECOXOY-NSHDSACASA-N	NCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O	CHEBI:73921			HMDB28852			Q27144244	92181		83223	NA	NA	NA	NA
Glycyl-Tyrosine	C11H14N2O4	InChI=1S/C11H14N2O4/c12-6-10(15)13-9(11(16)17)5-7-1-3-8(14)4-2-7/h1-4,9,14H,5-6,12H2,(H,13,15)(H,16,17)/t9-/m0/s1	XBGGUPMXALFZOT-VIFPVBQESA-N	NCC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O	CHEBI:73517			HMDB0028853;HMDB28853			Q27140599	92829		83798	NA	NA	NA	NA
Glycyl-Valine	C7H14N2O3	InChI=1S/C7H14N2O3/c1-4(2)6(7(11)12)9-5(10)3-8/h4,6H,3,8H2,1-2H3,(H,9,10)(H,11,12)	STKYPAFSDFAEPH-UHFFFAOYSA-N	CC(C)C(NC(=O)CN)C(O)=O				HMDB0028854;HMDB28854				97417			NA	NA	NA	NA
Gly-Pro	C7H12N2O3	InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h5H,1-4,8H2,(H,11,12)/t5-/m0/s1	KZNQNBZMBZJQJO-YFKPBYRVSA-N	NCC(=O)N1CCC[C@H]1C(O)=O	CHEBI:70744			HMDB00721			Q27139057	3013625		2282246	NA	NA	NA	NA
Guanine	C5H5N5O	InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)	UYTPUPDQBNUYGX-UHFFFAOYSA-N	NC1=NC(=O)C2=C(N1)N=CN2	CHEBI:16235	C00242		HMDB0000132;HMDB00132			Q169313	764		744	NA	NA	NA	NA
Guanosine	C10H13N5O5	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)/t3-,5-,6-,9-/m1/s1	NYHBQMYGNKIUIF-UUOKFMHZSA-N	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1	CHEBI:16750	C00387		HMDB0000133;HMDB00133			Q422462	6802		6544	NA	NA	NA	NA
Guanosine 3'-monophosphate	C10H14N5O8P	InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-5(17)6(3(1-16)22-9)23-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	ZDPUTNZENXVHJC-UUOKFMHZSA-N	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]1O	CHEBI:28072	C06193					Q27103490	8339		8036	NA	NA	NA	NA
guanosine 5'-monophosphate	C10H14N5O8P	InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	RQFCJASXJCIDSX-UUOKFMHZSA-N	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O	CHEBI:17345	C00144		HMDB0001397;HMDB01397			Q422473	6804		6545	NA	NA	NA	NA
Heptadecanoic acid	C17H34O2	InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H,18,19)	KEMQGTRYUADPNZ-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCC(O)=O	CHEBI:32365			HMDB0002259;HMDB02259	LMFA01010017		Q902204	10465		10033	NA	NA	NA	NA
Heptanoic acid	C7H14O2	InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H,8,9)	MNWFXJYAOYHMED-UHFFFAOYSA-N	CCCCCCC(O)=O	CHEBI:45571	C17714		HMDB0000666;HMDB00666	LMFA01010007		Q297592	8094		7803	NA	NA	NA	NA
hexadecanoic acid	C16H32O2	InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)	IPCSVZSSVZVIGE-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC(O)=O	CHEBI:15756	C00249		HMDB0000220;HMDB00220	LMFA01010001		Q209727	985		960	NA	NA	NA	NA
hexanoic acid	C6H12O2	InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)	FUZZWVXGSFPDMH-UHFFFAOYSA-N	CCCCCC(O)=O	CHEBI:17120;CHEBI:30776	C01585		HMDB0000535;HMDB00535;HMDB61883;HMDB0061883	LMFA01010006		Q422597	8892		8552	NA	NA	NA	NA
Histidine	C6H9N3O2	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)	HNDVDQJCIGZPNO-UHFFFAOYSA-N	NC(Cc1c[nH]cn1)C(O)=O											NA	NA	NA	NA
Histidyl-Isoleucine	C12H20N4O3	InChI=1S/C12H20N4O3/c1-3-7(2)10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)/t7-,9-,10-/m0/s1	IDXZDKMBEXLFMB-HGNGGELXSA-N	CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC1=CN=CN1)C(O)=O											NA	NA	NA	NA
Histidyl-Leucine	C12H20N4O3	InChI=1S/C12H20N4O3/c1-7(2)3-10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)/t9-,10-/m0/s1	MMFKFJORZBJVNF-UWVGGRQHSA-N	CC(C)C[C@H](NC(=O)[C@@H](N)CC1=CN=CN1)C(O)=O	CHEBI:5729	C05010		HMDB28889			Q27106873	189008		164234	NA	NA	NA	NA
Histidyl-valine	C11H18N4O3	InChI=1S/C11H18N4O3/c1-6(2)9(11(17)18)15-10(16)8(12)3-7-4-13-5-14-7/h4-6,8-9H,3,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t8-,9-/m0/s1	VLDVBZICYBVQHB-IUCAKERBSA-N	CC(C)[C@H](NC(=O)[C@@H](N)CC1=CN=CN1)C(O)=O	CHEBI:74060			HMDB28898			Q27144373	7021871		5384763	NA	NA	NA	NA
Homocysteine	C4H9NO2S	InChI=1S/C4H9NO2S/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)	FFFHZYDWPBMWHY-UHFFFAOYSA-N	NC(CCS)C(O)=O	CHEBI:17230	C05330		HMDB0000742;HMDB00742			Q192466	778		757	NA	NA	NA	NA
Homoserine	C4H9NO3	InChI=1S/C4H9NO3/c5-3(1-2-6)4(7)8/h3,6H,1-2,5H2,(H,7,8)	UKAUYVFTDYCKQA-UHFFFAOYSA-N	NC(CCO)C(O)=O	CHEBI:30653						Q27113920	779		758	NA	NA	NA	NA
3-Hydroxypropionic acid	C3H6O3	InChI=1S/C3H6O3/c4-2-1-3(5)6/h4H,1-2H2,(H,5,6)	ALRHLSYJTWAHJZ-UHFFFAOYSA-N	OCCC(O)=O	CHEBI:33404	C01013		HMDB0000700;HMDB00700	LMFA01050003		Q2823220	68152		61460	NA	NA	NA	NA
Hypoxanthine	C5H4N4O	InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)	FDGQSTZJBFJUBT-UHFFFAOYSA-N	O=c1[nH]cnc2nc[nH]c12	CHEBI:17368	C00262		HMDB0000157;HMDB00157			Q410305	790		768	NA	NA	NA	NA
IMP	C10H13N4O8P	InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	GRSZFWQUAKGDAV-KQYNXXCUSA-N	O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)n1cnc2c1nc[nH]c2=O	CHEBI:17202	C00130		HMDB00175;HMDB0000175			Q27074273	8582		8264	NA	NA	NA	NA
Inosine	C10H12N4O5	InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1/s1	UGQMRVRMYYASKQ-KQYNXXCUSA-N	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12	CHEBI:17596	C00294		HMDB00195;HMDB0000195			Q422564	6021		5799	NA	NA	NA	NA
Isobutyrylcarnitine	C11H21NO4	InChI=1S/C11H21NO4/c1-8(2)11(15)16-9(6-10(13)14)7-12(3,4)5/h8-9H,6-7H2,1-5H3	LRCNOZRCYBNMEP-UHFFFAOYSA-N	CC(C)C(=O)OC(CC([O-])=O)C[N+](C)(C)C	CHEBI:73017				LMFA07070075		Q27140238	10177002		8352507	NA	NA	NA	NA
Isoleucine	C6H13NO2	InChI=1/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)	AGPKZVBTJJNPAG-UHFFFAOYNA-N	CCC(C)C(N)C(O)=O											NA	NA	NA	NA
Isoleucinyl-Asparagine	C10H19N3O4	InChI=1S/C10H19N3O4/c1-3-5(2)8(12)9(15)13-6(10(16)17)4-7(11)14/h5-6,8H,3-4,12H2,1-2H3,(H2,11,14)(H,13,15)(H,16,17)/t5-,6-,8-/m0/s1	HZYHBDVRCBDJJV-HAFWLYHUSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(O)=O	CHEBI:74063			HMDB28902			Q27144376	7016080		5379101	NA	NA	NA	NA
Isoleucinyl-Histidine	C12H20N4O3	InChI=1S/C12H20N4O3/c1-3-7(2)10(13)11(17)16-9(12(18)19)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)/t7-,9-,10-/m0/s1	QNBYCZTZNOVDMI-HGNGGELXSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC1=CN=CN1)C(O)=O	CHEBI:73520			HMDB28909			Q27140602	7019081		5382048	NA	NA	NA	NA
Isoleucinyl-Isoleucine	C12H24N2O3	InChI=1S/C12H24N2O3/c1-5-7(3)9(13)11(15)14-10(12(16)17)8(4)6-2/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t7-,8-,9-,10-/m0/s1	BCVIOZZGJNOEQS-XKNYDFJKSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H]([C@@H](C)CC)C(O)=O	CHEBI:74067			HMDB28910			Q27144380	7010568		5374134	NA	NA	NA	NA
Isoleucinyl-Leucine	C12H24N2O3	InChI=1S/C12H24N2O3/c1-5-8(4)10(13)11(15)14-9(12(16)17)6-7(2)3/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t8-,9-,10-/m0/s1	JWBXCSQZLLIOCI-GUBZILKMSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(C)C)C(O)=O	CHEBI:74072			HMDB28911			Q27144385	7019083		5382050	NA	NA	NA	NA
Isoleucyl-Alanine	C9H18N2O3	InChI=1S/C9H18N2O3/c1-4-5(2)7(10)8(12)11-6(3)9(13)14/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)/t5-,6-,7-/m0/s1	RCFDOSNHHZGBOY-ACZMJKKPSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](C)C(O)=O	CHEBI:74062			HMDB28900			Q27144375	7009577		5373156	NA	NA	NA	NA
Isoleucyl-Glutamic acid	C11H20N2O5	InChI=1S/C11H20N2O5/c1-3-6(2)9(12)10(16)13-7(11(17)18)4-5-8(14)15/h6-7,9H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)/t6-,7-,9-/m0/s1	KTGFOCFYOZQVRJ-ZKWXMUAHSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(O)=O											NA	NA	NA	NA
Isoleucyl-Glutamine	C11H21N3O4	InChI=1S/C11H21N3O4/c1-3-6(2)9(13)10(16)14-7(11(17)18)4-5-8(12)15/h6-7,9H,3-5,13H2,1-2H3,(H2,12,15)(H,14,16)(H,17,18)/t6-,7-,9-/m0/s1	CNPNWGHRMBQHBZ-ZKWXMUAHSA-N	[H]N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(O)=O	CHEBI:74065			HMDB28905			Q27144378	7020102		5383058	NA	NA	NA	NA
Isoleucyl-Glycine	C8H16N2O3	InChI=1S/C8H16N2O3/c1-3-5(2)7(9)8(13)10-4-6(11)12/h5,7H,3-4,9H2,1-2H3,(H,10,13)(H,11,12)/t5-,7-/m0/s1	UCGDDTHMMVWVMV-FSPLSTOPSA-N	CC[C@H](C)[C@H](N)C(=O)NCC(O)=O	CHEBI:74066			HMDB28907			Q27144379	6992869		5360987	NA	NA	NA	NA
Isoleucyl-Methionine	C11H22N2O3S	InChI=1S/C11H22N2O3S/c1-4-7(2)9(12)10(14)13-8(11(15)16)5-6-17-3/h7-9H,4-6,12H2,1-3H3,(H,13,14)(H,15,16)/t7-,8-,9-/m0/s1	TUYOFUHICRWDGA-CIUDSAMLSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCSC)C(O)=O	CHEBI:74073			HMDB28913			Q27144386	7020106		5383062	NA	NA	NA	NA
Isoleucyl-Phenylalanine	C15H22N2O3	InChI=1S/C15H22N2O3/c1-3-10(2)13(16)14(18)17-12(15(19)20)9-11-7-5-4-6-8-11/h4-8,10,12-13H,3,9,16H2,1-2H3,(H,17,18)(H,19,20)/t10-,12-,13-/m0/s1	WMDZARSFSMZOQO-DRZSPHRISA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	CHEBI:74075			HMDB28914			Q27144388	7009596		5373175	NA	NA	NA	NA
Isoleucyl-Serine	C9H18N2O4	InChI=1S/C9H18N2O4/c1-3-5(2)7(10)8(13)11-6(4-12)9(14)15/h5-7,12H,3-4,10H2,1-2H3,(H,11,13)(H,14,15)/t5-,6-,7-/m0/s1	TWVKGYNQQAUNRN-ACZMJKKPSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CO)C(O)=O	CHEBI:74078			HMDB28916			Q27144391	7021816		5384712	NA	NA	NA	NA
Isoleucyl-Tryptophan	C17H23N3O3	InChI=1S/C17H23N3O3/c1-3-10(2)15(18)16(21)20-14(17(22)23)8-11-9-19-13-7-5-4-6-12(11)13/h4-7,9-10,14-15,19H,3,8,18H2,1-2H3,(H,20,21)(H,22,23)/t10-,14-,15-/m0/s1	BVRPESWOSNFUCJ-LKTVYLICSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O	CHEBI:74080			HMDB28918			Q4836115	7019085		5382052	NA	NA	NA	NA
Isoleucyl-Tyrosine	C15H22N2O4	InChI=1S/C15H22N2O4/c1-3-9(2)13(16)14(19)17-12(15(20)21)8-10-4-6-11(18)7-5-10/h4-7,9,12-13,18H,3,8,16H2,1-2H3,(H,17,19)(H,20,21)/t9-,12-,13-/m0/s1	MUFXDFWAJSPHIQ-XDTLVQLUSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O	CHEBI:74326			HMDB28919			Q27144616	7408195		5730945	NA	NA	NA	NA
Isoleucyl-Valine	C11H22N2O3	InChI=1S/C11H22N2O3/c1-5-7(4)8(12)10(14)13-9(6(2)3)11(15)16/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16)/t7-,8-,9-/m0/s1	BCXBIONYYJCSDF-CIUDSAMLSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](C(C)C)C(O)=O	CHEBI:74327			HMDB28920			Q27144617	449407		395950	NA	NA	NA	NA
Isovaleric acid	C5H10O2	InChI=1S/C5H10O2/c1-4(2)3-5(6)7/h4H,3H2,1-2H3,(H,6,7)	GWYFCOCPABKNJV-UHFFFAOYSA-N	CC(C)CC(O)=O	CHEBI:28484	C08262		HMDB00718;HMDB0000718	LMFA01020181		Q415536	10430		10001	NA	NA	NA	NA
Isovaleryclcarnitine	C12H23NO4	InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3	IGQBPDJNUXPEMT-UHFFFAOYSA-N	CC(C)CC(=O)OC(CC([O-])=O)C[N+](C)(C)C	CHEBI:73025			HMDB0000688;HMDB00688	LMFA07070076		Q27140242	6426851		4932271	NA	NA	NA	NA
Kynurenine	C1H12N2O3	InChI=1S/C1H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)1(14)15/h1-4,8H,5,11-12H2,(H,14,15)	YGPSJZOEDVAXAB-UHFFFAOYSA-N	NC(CC(=O)c1ccccc1N)C(O)=O											NA	NA	NA	NA
Lactic acid	C3H6O3	InChI=1/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)	JVTAAEKCZFNVCJ-UHFFFAOYNA-N	CC(O)C(O)=O											NA	NA	NA	NA
L-alanyl-L-glutamic acid	C8H14N2O5	InChI=1S/C8H14N2O5/c1-4(9)7(13)10-5(8(14)15)2-3-6(11)12/h4-5H,2-3,9H2,1H3,(H,10,13)(H,11,12)(H,14,15)/t4-,5-/m0/s1	VYZAGTDAHUIRQA-WHFBIAKZSA-N	C[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(O)=O	CHEBI:61565						Q27131168	128841		114174	NA	NA	NA	NA
L-Carnitine	C7H15NO3	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1	PHIQHXFUZVPYII-ZCFIWIBFSA-N	C[N+](C)(C)C[C@H](O)CC([O-])=O	CHEBI:16347	C00318		HMDB00062;HMDB0000062			Q20735709	2724480;10917		2006614;10455	NA	NA	NA	NA
Leucine	C6H13NO2	InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)	ROHFNLRQFUQHCH-UHFFFAOYSA-N	CC(C)CC(N)C(O)=O	CHEBI:25017	C16439		HMDB62203;HMDB0062203				857			NA	NA	NA	NA
Leucinic acid	C6H12O3	InChI=1S/C6H12O3/c1-4(2)3-5(7)6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)	LVRFTAZAXQPQHI-UHFFFAOYSA-N	CC(C)CC(O)C(O)=O	CHEBI:59783			HMDB0000665;HMDB00665	LMFA01050381		Q17037730	92779		83753	NA	NA	NA	NA
Leucyl-Alanine	C9H18N2O3	InChI=1S/C9H18N2O3/c1-5(2)4-7(10)8(12)11-6(3)9(13)14/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)/t6-,7-/m0/s1	HSQGMTRYSIHDAC-BQBZGAKWSA-N	CC(C)C[C@H](N)C(=O)N[C@@H](C)C(O)=O	CHEBI:73527			HMDB28922			Q27140609	81721		73739	NA	NA	NA	NA
Leucyl-Asparagine	C10H19N3O4	InChI=1S/C10H19N3O4/c1-5(2)3-6(11)9(15)13-7(10(16)17)4-8(12)14/h5-7H,3-4,11H2,1-2H3,(H2,12,14)(H,13,15)(H,16,17)/t6-,7-/m0/s1	MLTRLIITQPXHBJ-BQBZGAKWSA-N	CC(C)C[C@H](N)C(=O)N[C@@H](CC(N)=O)C(O)=O	CHEBI:73529			HMDB28924			Q27140611	7016078		5379099	NA	NA	NA	NA
Leucyl-Glutamic acid	C11H20N2O5	InChI=1S/C11H20N2O5/c1-6(2)5-7(12)10(16)13-8(11(17)18)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)/t7-,8-/m0/s1	NFNVDJGXRFEYTK-YUMQZZPRSA-N	CC(C)C[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(O)=O	CHEBI:74531			HMDB28928			Q27144710	7009630		5373210	NA	NA	NA	NA
Leucyl-Glycine	C8H16N2O3	InChI=1S/C8H16N2O3/c1-5(2)3-6(9)8(13)10-4-7(11)12/h5-6H,3-4,9H2,1-2H3,(H,10,13)(H,11,12)/t6-/m0/s1	LESXFEZIFXFIQR-LURJTMIESA-N	CC(C)C[C@H](N)C(=O)NCC(O)=O	CHEBI:74534			HMDB28929			Q27144713	97364		87882	NA	NA	NA	NA
Leucyl-Isoleucine	C12H24N2O3	InChI=1S/C12H24N2O3/c1-5-8(4)10(12(16)17)14-11(15)9(13)6-7(2)3/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t8-,9-,10-/m0/s1	AZLASBBHHSLQDB-GUBZILKMSA-N	CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(O)=O	CHEBI:74540			HMDB28932			Q27144717	7010534		5374100	NA	NA	NA	NA
Leucyl-Leucine	C12H24N2O3	InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1	LCPYQJIKPJDLLB-UWVGGRQHSA-N	CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(O)=O	CHEBI:73531			HMDB28933			Q27140613	76807		69263	NA	NA	NA	NA
Leucyl-Phenylalanine	C15H22N2O3	InChI=1S/C15H22N2O3/c1-10(2)8-12(16)14(18)17-13(15(19)20)9-11-6-4-3-5-7-11/h3-7,10,12-13H,8-9,16H2,1-2H3,(H,17,18)(H,19,20)/t12-,13-/m0/s1	KFKWRHQBZQICHA-STQMWFEESA-N	CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	CHEBI:73585			HMDB13243			Q27141902	6992310		5360450	NA	NA	NA	NA
Leucyl-Serine	C9H18N2O4	InChI=1S/C9H18N2O4/c1-5(2)3-6(10)8(13)11-7(4-12)9(14)15/h5-7,12H,3-4,10H2,1-2H3,(H,11,13)(H,14,15)/t6-,7-/m0/s1	XGDCYUQSFDQISZ-BQBZGAKWSA-N	CC(C)C[C@H](N)C(=O)N[C@@H](CO)C(O)=O	CHEBI:73523			HMDB28938			Q27140605	6992130		5360279	NA	NA	NA	NA
